,id,published,updated,version,primary_category,all_categories,arxiv_path,http_link
117,1604.01378,2016-04-05T19:33:27Z,2017-10-26T03:27:40Z,5,cs.OS,"['cs.OS', 'D.4.0; D.4.6; D.4.7']",arxiv/pdf/1604/1604.01378v5.pdf,http://export.arxiv.org/pdf/1604.01378v5.pdf
118,1604.02171,2016-04-07T20:38:51Z,2016-04-07T20:38:51Z,1,cs.OS,['cs.OS'],arxiv/pdf/1604/1604.02171v1.pdf,http://export.arxiv.org/pdf/1604.02171v1.pdf
119,1604.07371,2016-04-25T19:20:18Z,2016-04-25T19:20:18Z,1,cs.DC,"['cs.DC', 'cs.DB', 'cs.OS', 'cs.PF', 'cs.SY']",arxiv/pdf/1604/1604.07371v1.pdf,http://export.arxiv.org/pdf/1604.07371v1.pdf
120,1605.00362,2016-05-02T06:24:43Z,2016-05-02T06:24:43Z,1,cs.OS,['cs.OS'],arxiv/pdf/1605/1605.00362v1.pdf,http://export.arxiv.org/pdf/1605.00362v1.pdf
121,1605.01168,2016-05-04T07:36:46Z,2016-05-04T07:36:46Z,1,cs.OS,['cs.OS'],arxiv/pdf/1605/1605.01168v1.pdf,http://export.arxiv.org/pdf/1605.01168v1.pdf
122,1606.00111,2016-06-01T04:29:58Z,2016-06-02T05:32:46Z,2,cs.OS,['cs.OS'],arxiv/pdf/1606/1606.00111v2.pdf,http://export.arxiv.org/pdf/1606.00111v2.pdf
123,1608.04303,2016-08-15T15:26:22Z,2016-08-15T15:26:22Z,1,cs.CR,"['cs.CR', 'cs.OS', 'D.4.6']",arxiv/pdf/1608/1608.04303v1.pdf,http://export.arxiv.org/pdf/1608.04303v1.pdf
124,1609.00100,2016-09-01T03:45:39Z,2016-09-03T22:40:31Z,2,cs.CR,"['cs.CR', 'cs.OS']",arxiv/pdf/1609/1609.00100v2.pdf,http://export.arxiv.org/pdf/1609.00100v2.pdf
125,1609.00875,2016-09-03T23:09:11Z,2016-09-03T23:09:11Z,1,cs.OS,['cs.OS'],arxiv/pdf/1609/1609.00875v1.pdf,http://export.arxiv.org/pdf/1609.00875v1.pdf
126,1609.02067,2016-09-07T16:53:40Z,2016-09-07T16:53:40Z,1,cs.AR,"['cs.AR', 'cs.OS']",arxiv/pdf/1609/1609.02067v1.pdf,http://export.arxiv.org/pdf/1609.02067v1.pdf
127,1609.04781,2016-09-15T19:18:12Z,2016-09-15T19:18:12Z,1,cs.OS,['cs.OS'],arxiv/pdf/1609/1609.04781v1.pdf,http://export.arxiv.org/pdf/1609.04781v1.pdf
128,1609.08154,2016-09-26T17:36:18Z,2016-09-26T17:36:18Z,1,cs.OS,['cs.OS'],arxiv/pdf/1609/1609.08154v1.pdf,http://export.arxiv.org/pdf/1609.08154v1.pdf
129,1610.03052,2016-10-10T19:59:32Z,2018-11-22T17:40:49Z,3,cs.LO,"['cs.LO', 'cs.DC', 'cs.OS', 'cs.SE', 'D.2.4; D.1.3']",arxiv/pdf/1610/1610.03052v3.pdf,http://export.arxiv.org/pdf/1610.03052v3.pdf
130,1610.08129,2016-10-26T00:37:34Z,2016-10-26T00:37:34Z,1,cs.OS,['cs.OS'],arxiv/pdf/1610/1610.08129v1.pdf,http://export.arxiv.org/pdf/1610.08129v1.pdf
131,1611.07862,2016-11-23T16:23:40Z,2019-04-29T04:32:16Z,2,cs.OS,"['cs.OS', 'cs.PL']",arxiv/pdf/1611/1611.07862v2.pdf,http://export.arxiv.org/pdf/1611.07862v2.pdf
132,1612.00445,2016-12-01T17:45:18Z,2017-08-21T20:09:02Z,2,cs.AR,"['cs.AR', 'cs.OS']",arxiv/pdf/1612/1612.00445v2.pdf,http://export.arxiv.org/pdf/1612.00445v2.pdf
133,1612.06830,2016-12-20T20:14:35Z,2016-12-20T20:14:35Z,1,cs.OS,['cs.OS'],arxiv/pdf/1612/1612.06830v1.pdf,http://export.arxiv.org/pdf/1612.06830v1.pdf
134,1701.03709,2017-01-13T16:15:53Z,2017-01-13T16:15:53Z,1,cs.DC,"['cs.DC', 'cs.AR', 'cs.OS', '68M20']",arxiv/pdf/1701/1701.03709v1.pdf,http://export.arxiv.org/pdf/1701.03709v1.pdf
135,1702.02588,2017-02-08T19:21:13Z,2017-02-08T19:21:13Z,1,cs.OS,['cs.OS'],arxiv/pdf/1702/1702.02588v1.pdf,http://export.arxiv.org/pdf/1702.02588v1.pdf
136,1704.05600,2017-04-19T03:30:09Z,2017-06-23T02:43:41Z,2,cs.CR,"['cs.CR', 'cs.OS']",arxiv/pdf/1704/1704.05600v2.pdf,http://export.arxiv.org/pdf/1704.05600v2.pdf
137,1704.08876,2017-04-28T11:17:51Z,2017-04-28T11:17:51Z,1,cs.OS,['cs.OS'],arxiv/pdf/1704/1704.08876v1.pdf,http://export.arxiv.org/pdf/1704.08876v1.pdf
138,1705.00138,2017-04-29T06:22:32Z,2017-05-23T19:00:17Z,3,cs.CR,"['cs.CR', 'cs.OS']",arxiv/pdf/1705/1705.00138v3.pdf,http://export.arxiv.org/pdf/1705.00138v3.pdf
139,1705.02561,2017-05-07T04:07:10Z,2017-05-07T04:07:10Z,1,cs.CR,"['cs.CR', 'cs.OS']",arxiv/pdf/1705/1705.02561v1.pdf,http://export.arxiv.org/pdf/1705.02561v1.pdf
140,1705.06932,2017-05-19T11:01:54Z,2017-05-19T11:01:54Z,1,cs.OS,['cs.OS'],arxiv/pdf/1705/1705.06932v1.pdf,http://export.arxiv.org/pdf/1705.06932v1.pdf
141,1705.07400,2017-05-21T05:51:21Z,2017-05-21T05:51:21Z,1,cs.PF,"['cs.PF', 'cs.DC', 'cs.OS']",arxiv/pdf/1705/1705.07400v1.pdf,http://export.arxiv.org/pdf/1705.07400v1.pdf
142,1706.02621,2017-05-26T16:39:55Z,2017-05-26T16:39:55Z,1,cs.OS,"['cs.OS', 'cs.AI']",arxiv/pdf/1706/1706.02621v1.pdf,http://export.arxiv.org/pdf/1706.02621v1.pdf
143,1705.09701,2017-05-26T20:03:18Z,2017-05-26T20:03:18Z,1,cs.OS,['cs.OS'],arxiv/pdf/1705/1705.09701v1.pdf,http://export.arxiv.org/pdf/1705.09701v1.pdf
144,1707.05082,2017-07-17T10:38:13Z,2017-07-18T05:17:14Z,2,cs.CR,"['cs.CR', 'cs.OS', 'D.4.6']",arxiv/pdf/1707/1707.05082v2.pdf,http://export.arxiv.org/pdf/1707.05082v2.pdf
145,1707.05405,2017-07-17T22:26:19Z,2017-07-17T22:26:19Z,1,cs.OS,"['cs.OS', 'cs.PF']",arxiv/pdf/1707/1707.05405v1.pdf,http://export.arxiv.org/pdf/1707.05405v1.pdf
146,1708.06931,2017-08-23T09:31:28Z,2017-08-23T09:31:28Z,1,cs.DC,"['cs.DC', 'cs.OS']",arxiv/pdf/1708/1708.06931v1.pdf,http://export.arxiv.org/pdf/1708.06931v1.pdf
147,1709.02746,2017-09-08T15:29:17Z,2017-09-25T16:10:02Z,2,cs.OS,"['cs.OS', 'cs.CR']",arxiv/pdf/1709/1709.02746v2.pdf,http://export.arxiv.org/pdf/1709.02746v2.pdf
148,1710.03789,2017-10-10T19:10:40Z,2017-10-10T19:10:40Z,1,cs.OS,['cs.OS'],arxiv/pdf/1710/1710.03789v1.pdf,http://export.arxiv.org/pdf/1710.03789v1.pdf
149,1710.06175,2017-10-17T09:07:13Z,2017-10-17T09:07:13Z,1,cs.CR,"['cs.CR', 'cs.OS']",arxiv/pdf/1710/1710.06175v1.pdf,http://export.arxiv.org/pdf/1710.06175v1.pdf
150,1710.08705,2017-10-24T11:14:02Z,2017-10-24T11:14:02Z,1,cs.CR,"['cs.CR', 'cs.OS']",arxiv/pdf/1710/1710.08705v1.pdf,http://export.arxiv.org/pdf/1710.08705v1.pdf
151,1711.04030,2017-11-02T15:45:05Z,2017-11-02T15:45:05Z,1,cs.SE,"['cs.SE', 'cs.LG', 'cs.OS', 'B.8.1; I.5.3']",arxiv/pdf/1711/1711.04030v1.pdf,http://export.arxiv.org/pdf/1711.04030v1.pdf
152,1711.04808,2017-11-13T19:30:22Z,2017-11-13T19:30:22Z,1,cs.CR,"['cs.CR', 'cs.OS']",arxiv/pdf/1711/1711.04808v1.pdf,http://export.arxiv.org/pdf/1711.04808v1.pdf
153,1711.07278,2017-11-20T12:17:23Z,2017-11-20T12:17:23Z,1,cs.CR,"['cs.CR', 'cs.OS']",arxiv/pdf/1711/1711.07278v1.pdf,http://export.arxiv.org/pdf/1711.07278v1.pdf
154,1712.03943,2017-12-11T18:49:08Z,2017-12-19T03:20:19Z,3,cs.CR,"['cs.CR', 'cs.OS']",arxiv/pdf/1712/1712.03943v3.pdf,http://export.arxiv.org/pdf/1712.03943v3.pdf
155,1712.08738,2017-12-23T08:44:28Z,2018-04-27T02:19:42Z,3,cs.PF,"['cs.PF', 'cs.OS']",arxiv/pdf/1712/1712.08738v3.pdf,http://export.arxiv.org/pdf/1712.08738v3.pdf
156,1801.04565,2018-01-14T14:31:46Z,2018-01-14T14:31:46Z,1,cs.CR,"['cs.CR', 'cs.OS']",arxiv/pdf/1801/1801.04565v1.pdf,http://export.arxiv.org/pdf/1801.04565v1.pdf
157,1801.07880,2018-01-24T07:11:22Z,2018-01-24T07:11:22Z,1,cs.OS,['cs.OS'],arxiv/pdf/1801/1801.07880v1.pdf,http://export.arxiv.org/pdf/1801.07880v1.pdf
158,1801.08873,2018-01-26T15:59:51Z,2018-01-26T15:59:51Z,1,cs.DC,"['cs.DC', 'cs.OS', 'cs.PF']",arxiv/pdf/1801/1801.08873v1.pdf,http://export.arxiv.org/pdf/1801.08873v1.pdf
159,1801.09250,2018-01-28T17:09:14Z,2019-08-20T18:53:28Z,3,cs.OS,"['cs.OS', 'cs.CR']",arxiv/pdf/1801/1801.09250v3.pdf,http://export.arxiv.org/pdf/1801.09250v3.pdf
160,1802.00673,2018-02-02T13:21:13Z,2018-02-02T13:21:13Z,1,cs.DC,"['cs.DC', 'cs.LG', 'cs.OS']",arxiv/pdf/1802/1802.00673v1.pdf,http://export.arxiv.org/pdf/1802.00673v1.pdf
161,1802.07062,2018-02-20T11:08:31Z,2018-11-29T22:55:38Z,2,cs.CR,"['cs.CR', 'cs.OS']",arxiv/pdf/1802/1802.07062v2.pdf,http://export.arxiv.org/pdf/1802.07062v2.pdf
162,1802.10376,2018-02-28T11:51:26Z,2018-02-28T11:51:26Z,1,cs.OS,"['cs.OS', 'cs.DC']",arxiv/pdf/1802/1802.10376v1.pdf,http://export.arxiv.org/pdf/1802.10376v1.pdf
163,1803.03951,2018-03-11T12:09:27Z,2018-03-11T12:09:27Z,1,cs.CR,"['cs.CR', 'cs.AR', 'cs.DC', 'cs.OS']",arxiv/pdf/1803/1803.03951v1.pdf,http://export.arxiv.org/pdf/1803.03951v1.pdf
164,1804.01226,2018-04-04T03:26:13Z,2018-04-04T03:26:13Z,1,cs.OS,['cs.OS'],arxiv/pdf/1804/1804.01226v1.pdf,http://export.arxiv.org/pdf/1804.01226v1.pdf
165,1806.01147,2018-06-04T14:29:41Z,2018-06-04T14:29:41Z,1,cs.OS,['cs.OS'],arxiv/pdf/1806/1806.01147v1.pdf,http://export.arxiv.org/pdf/1806.01147v1.pdf
166,1806.07480,2018-06-19T21:59:59Z,2018-06-19T21:59:59Z,1,cs.OS,"['cs.OS', 'cs.AR', 'cs.CR']",arxiv/pdf/1806/1806.07480v1.pdf,http://export.arxiv.org/pdf/1806.07480v1.pdf
167,1806.11431,2018-06-29T14:19:12Z,2018-06-29T14:19:12Z,1,cs.OS,['cs.OS'],arxiv/pdf/1806/1806.11431v1.pdf,http://export.arxiv.org/pdf/1806.11431v1.pdf
168,1808.05078,2018-08-02T21:21:50Z,2019-06-05T20:52:44Z,2,cs.CR,"['cs.CR', 'cs.DC', 'cs.OS']",arxiv/pdf/1808/1808.05078v2.pdf,http://export.arxiv.org/pdf/1808.05078v2.pdf
169,1808.06049,2018-08-18T06:39:03Z,2018-08-25T05:50:43Z,2,cs.CR,"['cs.CR', 'cs.OS']",arxiv/pdf/1808/1808.06049v2.pdf,http://export.arxiv.org/pdf/1808.06049v2.pdf
170,1808.06434,2018-08-20T13:15:56Z,2018-08-20T13:15:56Z,1,cs.NI,"['cs.NI', 'cs.OS']",arxiv/pdf/1808/1808.06434v1.pdf,http://export.arxiv.org/pdf/1808.06434v1.pdf
171,1808.10821,2018-08-30T15:20:56Z,2018-08-30T15:20:56Z,1,cs.OS,['cs.OS'],arxiv/pdf/1808/1808.10821v1.pdf,http://export.arxiv.org/pdf/1808.10821v1.pdf
172,1809.02892,2018-09-08T22:53:27Z,2018-09-08T22:53:27Z,1,cs.OS,['cs.OS'],arxiv/pdf/1809/1809.02892v1.pdf,http://export.arxiv.org/pdf/1809.02892v1.pdf
173,1809.07701,2018-09-17T12:17:01Z,2018-09-17T12:17:01Z,1,cs.DC,"['cs.DC', 'cs.NI', 'cs.OS', 'cs.PF']",arxiv/pdf/1809/1809.07701v1.pdf,http://export.arxiv.org/pdf/1809.07701v1.pdf
174,1810.01139,2018-10-02T09:44:32Z,2018-10-02T09:44:32Z,1,cs.OS,['cs.OS'],arxiv/pdf/1810/1810.01139v1.pdf,http://export.arxiv.org/pdf/1810.01139v1.pdf
175,1810.04603,2018-10-10T15:49:52Z,2018-10-10T15:49:52Z,1,cs.OS,['cs.OS'],arxiv/pdf/1810/1810.04603v1.pdf,http://export.arxiv.org/pdf/1810.04603v1.pdf
176,1810.05068,2018-10-11T15:05:44Z,2018-10-11T15:05:44Z,1,cs.OS,['cs.OS'],arxiv/pdf/1810/1810.05068v1.pdf,http://export.arxiv.org/pdf/1810.05068v1.pdf
177,1810.05345,2018-10-12T03:54:52Z,2018-10-15T23:38:53Z,2,cs.OS,['cs.OS'],arxiv/pdf/1810/1810.05345v2.pdf,http://export.arxiv.org/pdf/1810.05345v2.pdf
178,1810.05600,2018-10-12T16:42:49Z,2019-03-01T05:13:22Z,2,cs.OS,"['cs.OS', 'D.4.1; D.1.3']",arxiv/pdf/1810/1810.05600v2.pdf,http://export.arxiv.org/pdf/1810.05600v2.pdf
179,1811.00757,2018-11-02T07:11:52Z,2018-11-02T07:11:52Z,1,cs.OS,['cs.OS'],arxiv/pdf/1811/1811.00757v1.pdf,http://export.arxiv.org/pdf/1811.00757v1.pdf
180,1812.07723,2018-12-19T01:18:05Z,2018-12-19T01:18:05Z,1,cs.OS,"['cs.OS', 'cs.DC']",arxiv/pdf/1812/1812.07723v1.pdf,http://export.arxiv.org/pdf/1812.07723v1.pdf
181,1812.09822,2018-12-24T03:55:32Z,2019-08-29T04:53:09Z,5,cs.CR,"['cs.CR', 'cs.OS']",arxiv/pdf/1812/1812.09822v5.pdf,http://export.arxiv.org/pdf/1812.09822v5.pdf
182,1812.09920,2018-12-24T13:30:40Z,2018-12-24T13:30:40Z,1,cs.CR,"['cs.CR', 'cs.OS']",arxiv/pdf/1812/1812.09920v1.pdf,http://export.arxiv.org/pdf/1812.09920v1.pdf
183,1901.06360,2019-01-18T18:01:38Z,2019-01-18T18:01:38Z,1,cs.OS,['cs.OS'],arxiv/pdf/1901/1901.06360v1.pdf,http://export.arxiv.org/pdf/1901.06360v1.pdf
184,1901.07732,2019-01-23T05:41:42Z,2019-01-23T05:41:42Z,1,cs.OS,"['cs.OS', 'cs.CR']",arxiv/pdf/1901/1901.07732v1.pdf,http://export.arxiv.org/pdf/1901.07732v1.pdf
185,1901.08338,2019-01-24T10:44:31Z,2019-01-24T10:44:31Z,1,cs.OS,['cs.OS'],arxiv/pdf/1901/1901.08338v1.pdf,http://export.arxiv.org/pdf/1901.08338v1.pdf
186,1901.10664,2019-01-30T04:10:01Z,2019-09-08T15:33:45Z,2,cs.NI,"['cs.NI', 'cs.OS']",arxiv/pdf/1901/1901.10664v2.pdf,http://export.arxiv.org/pdf/1901.10664v2.pdf
187,1902.09493,2019-02-22T00:39:43Z,2019-02-22T00:39:43Z,1,cs.DC,"['cs.DC', 'cs.OS', 'cs.SY']",arxiv/pdf/1902/1902.09493v1.pdf,http://export.arxiv.org/pdf/1902.09493v1.pdf
188,1903.01950,2019-03-05T17:35:03Z,2019-11-20T21:28:47Z,2,cs.OS,['cs.OS'],arxiv/pdf/1903/1903.01950v2.pdf,http://export.arxiv.org/pdf/1903.01950v2.pdf
189,1903.04075,2019-03-10T23:34:14Z,2019-03-10T23:34:14Z,1,cs.OS,['cs.OS'],arxiv/pdf/1903/1903.04075v1.pdf,http://export.arxiv.org/pdf/1903.04075v1.pdf
190,1903.06889,2019-03-16T07:17:47Z,2019-03-16T07:17:47Z,1,cs.OS,['cs.OS'],arxiv/pdf/1903/1903.06889v1.pdf,http://export.arxiv.org/pdf/1903.06889v1.pdf
191,1903.09310,2019-03-22T13:08:13Z,2019-05-20T16:35:52Z,4,cs.OS,"['cs.OS', 'cs.DC']",arxiv/pdf/1903/1903.09310v4.pdf,http://export.arxiv.org/pdf/1903.09310v4.pdf
192,1904.05012,2019-04-10T06:15:28Z,2019-04-10T06:15:28Z,1,cs.CR,"['cs.CR', 'cs.OS']",arxiv/pdf/1904/1904.05012v1.pdf,http://export.arxiv.org/pdf/1904.05012v1.pdf
193,1904.05572,2019-04-11T08:20:07Z,2020-12-14T19:15:42Z,2,cs.CR,"['cs.CR', 'cs.OS']",arxiv/pdf/1904/1904.05572v2.pdf,http://export.arxiv.org/pdf/1904.05572v2.pdf
194,1904.11560,2019-04-25T19:57:31Z,2019-04-25T19:57:31Z,1,cs.AR,"['cs.AR', 'cs.OS']",arxiv/pdf/1904/1904.11560v1.pdf,http://export.arxiv.org/pdf/1904.11560v1.pdf
195,1905.02529,2019-05-07T13:09:32Z,2019-05-07T13:09:32Z,1,cs.PL,"['cs.PL', 'cs.OS']",arxiv/pdf/1905/1905.02529v1.pdf,http://export.arxiv.org/pdf/1905.02529v1.pdf
196,1905.05975,2019-05-15T06:54:55Z,2019-05-15T06:54:55Z,1,cs.CR,"['cs.CR', 'cs.OS']",arxiv/pdf/1905/1905.05975v1.pdf,http://export.arxiv.org/pdf/1905.05975v1.pdf
197,1905.08192,2019-05-20T16:16:17Z,2019-05-20T16:16:17Z,1,cs.CR,"['cs.CR', 'cs.OS', 'cs.SE']",arxiv/pdf/1905/1905.08192v1.pdf,http://export.arxiv.org/pdf/1905.08192v1.pdf
198,1905.09543,2019-05-23T08:57:45Z,2019-05-23T08:57:45Z,1,cs.CR,"['cs.CR', 'cs.OS']",arxiv/pdf/1905/1905.09543v1.pdf,http://export.arxiv.org/pdf/1905.09543v1.pdf
199,1905.10141,2019-05-24T10:49:49Z,2019-05-24T10:49:49Z,1,cs.CR,"['cs.CR', 'cs.HC', 'cs.OS']",arxiv/pdf/1905/1905.10141v1.pdf,http://export.arxiv.org/pdf/1905.10141v1.pdf
200,1905.10818,2019-05-26T15:38:30Z,2019-07-11T23:15:30Z,2,cs.OS,['cs.OS'],arxiv/pdf/1905/1905.10818v2.pdf,http://export.arxiv.org/pdf/1905.10818v2.pdf
201,1905.11788,2019-05-28T13:09:06Z,2019-05-28T13:09:06Z,1,cs.NI,"['cs.NI', 'cs.OS']",arxiv/pdf/1905/1905.11788v1.pdf,http://export.arxiv.org/pdf/1905.11788v1.pdf
202,1906.03724,2019-06-09T22:15:19Z,2019-06-09T22:15:19Z,1,cs.LG,"['cs.LG', 'cs.OS']",arxiv/pdf/1906/1906.03724v1.pdf,http://export.arxiv.org/pdf/1906.03724v1.pdf
203,1906.09799,2019-06-24T09:11:18Z,2019-06-26T15:24:10Z,2,cs.OS,"['cs.OS', 'cs.PF']",arxiv/pdf/1906/1906.09799v2.pdf,http://export.arxiv.org/pdf/1906.09799v2.pdf
204,1907.00271,2019-06-29T19:59:21Z,2019-06-29T19:59:21Z,1,cs.OS,"['cs.OS', 'cs.AR']",arxiv/pdf/1907/1907.00271v1.pdf,http://export.arxiv.org/pdf/1907.00271v1.pdf
205,1907.10119,2019-07-23T20:24:19Z,2019-09-07T05:54:07Z,2,cs.CR,"['cs.CR', 'cs.OS']",arxiv/pdf/1907/1907.10119v2.pdf,http://export.arxiv.org/pdf/1907.10119v2.pdf
206,1907.13245,2019-07-30T22:07:59Z,2020-06-18T01:55:53Z,2,cs.CR,"['cs.CR', 'cs.OS']",arxiv/pdf/1907/1907.13245v2.pdf,http://export.arxiv.org/pdf/1907.13245v2.pdf
207,1908.03638,2019-08-09T21:33:33Z,2019-08-09T21:33:33Z,1,cs.CR,"['cs.CR', 'cs.OS']",arxiv/pdf/1908/1908.03638v1.pdf,http://export.arxiv.org/pdf/1908.03638v1.pdf
208,1908.06211,2019-08-17T00:24:07Z,2021-05-31T15:53:06Z,2,cs.OS,"['cs.OS', 'C.3; D.4.7; D.4.1']",arxiv/pdf/1908/1908.06211v2.pdf,http://export.arxiv.org/pdf/1908.06211v2.pdf
209,1908.06807,2019-08-19T13:55:44Z,2020-03-23T20:52:02Z,2,cs.OS,"['cs.OS', 'D.4.0; D.4.7; D.4.4']",arxiv/pdf/1908/1908.06807v2.pdf,http://export.arxiv.org/pdf/1908.06807v2.pdf
210,1908.07159,2019-08-20T04:22:58Z,2019-08-20T04:22:58Z,1,cs.CR,"['cs.CR', 'cs.OS']",arxiv/pdf/1908/1908.07159v1.pdf,http://export.arxiv.org/pdf/1908.07159v1.pdf
211,1908.08707,2019-08-23T08:00:38Z,2019-08-23T08:00:38Z,1,cs.OS,['cs.OS'],arxiv/pdf/1908/1908.08707v1.pdf,http://export.arxiv.org/pdf/1908.08707v1.pdf
212,1908.11143,2019-08-29T10:25:37Z,2020-01-20T12:10:51Z,3,cs.OS,"['cs.OS', 'cs.CR']",arxiv/pdf/1908/1908.11143v3.pdf,http://export.arxiv.org/pdf/1908.11143v3.pdf
213,1908.11648,2019-08-30T10:53:00Z,2019-12-26T05:58:49Z,3,cs.OS,['cs.OS'],arxiv/pdf/1908/1908.11648v3.pdf,http://export.arxiv.org/pdf/1908.11648v3.pdf
214,1909.00805,2019-09-02T17:28:05Z,2019-09-02T17:28:05Z,1,cs.CY,"['cs.CY', 'cs.OS', 'cs.SE']",arxiv/pdf/1909/1909.00805v1.pdf,http://export.arxiv.org/pdf/1909.00805v1.pdf
215,1909.05349,2019-09-11T20:47:58Z,2021-06-27T23:34:25Z,2,cs.DC,"['cs.DC', 'cs.OS', 'C.0; C.3; C.4; D.4.7; J.7']",arxiv/pdf/1909/1909.05349v2.pdf,http://export.arxiv.org/pdf/1909.05349v2.pdf
216,1909.09294,2019-09-20T02:08:24Z,2019-09-20T02:08:24Z,1,cs.CR,"['cs.CR', 'cs.OS']",arxiv/pdf/1909/1909.09294v1.pdf,http://export.arxiv.org/pdf/1909.09294v1.pdf
217,1909.09600,2019-09-20T16:26:25Z,2019-09-20T16:26:25Z,1,cs.DC,"['cs.DC', 'cs.OS']",arxiv/pdf/1909/1909.09600v1.pdf,http://export.arxiv.org/pdf/1909.09600v1.pdf
218,1909.10377,2019-09-23T14:10:16Z,2019-09-23T14:10:16Z,1,cs.OS,['cs.OS'],arxiv/pdf/1909/1909.10377v1.pdf,http://export.arxiv.org/pdf/1909.10377v1.pdf
219,1909.11644,2019-09-25T17:44:55Z,2019-10-01T18:15:48Z,2,cs.OS,['cs.OS'],arxiv/pdf/1909/1909.11644v2.pdf,http://export.arxiv.org/pdf/1909.11644v2.pdf
220,1910.01642,2019-10-03T09:28:35Z,2019-10-03T09:28:35Z,1,cs.OS,['cs.OS'],arxiv/pdf/1910/1910.01642v1.pdf,http://export.arxiv.org/pdf/1910.01642v1.pdf
221,1910.05106,2019-10-07T02:13:19Z,2020-06-02T02:54:13Z,2,cs.DC,"['cs.DC', 'cs.OS']",arxiv/pdf/1910/1910.05106v2.pdf,http://export.arxiv.org/pdf/1910.05106v2.pdf
222,1910.04949,2019-10-11T02:45:20Z,2019-10-11T02:45:20Z,1,cs.OS,['cs.OS'],arxiv/pdf/1910/1910.04949v1.pdf,http://export.arxiv.org/pdf/1910.04949v1.pdf
223,1910.09277,2019-10-21T11:59:01Z,2019-10-21T11:59:01Z,1,cs.OS,"['cs.OS', 'cs.CR', 'cs.PF']",arxiv/pdf/1910/1910.09277v1.pdf,http://export.arxiv.org/pdf/1910.09277v1.pdf
224,1910.14546,2019-10-31T15:47:35Z,2019-10-31T15:47:35Z,1,cs.PF,"['cs.PF', 'cs.OS']",arxiv/pdf/1910/1910.14546v1.pdf,http://export.arxiv.org/pdf/1910.14546v1.pdf
225,1911.08367,2019-11-19T15:56:46Z,2019-11-19T15:56:46Z,1,cs.OS,['cs.OS'],arxiv/pdf/1911/1911.08367v1.pdf,http://export.arxiv.org/pdf/1911.08367v1.pdf
226,1911.08773,2019-11-20T08:57:09Z,2019-11-20T08:57:09Z,1,cs.OS,['cs.OS'],arxiv/pdf/1911/1911.08773v1.pdf,http://export.arxiv.org/pdf/1911.08773v1.pdf
227,1911.09829,2019-11-22T03:29:52Z,2019-11-22T03:29:52Z,1,cs.DC,"['cs.DC', 'cs.OS']",arxiv/pdf/1911/1911.09829v1.pdf,http://export.arxiv.org/pdf/1911.09829v1.pdf
228,1911.11937,2019-11-27T03:52:34Z,2020-03-14T14:58:13Z,2,cs.OS,"['cs.OS', 'cs.CR']",arxiv/pdf/1911/1911.11937v2.pdf,http://export.arxiv.org/pdf/1911.11937v2.pdf
229,1912.00580,2019-12-02T05:05:39Z,2019-12-02T05:05:39Z,1,cs.DB,"['cs.DB', 'cs.OS']",arxiv/pdf/1912/1912.00580v1.pdf,http://export.arxiv.org/pdf/1912.00580v1.pdf
230,1912.03490,2019-12-07T11:44:37Z,2019-12-07T11:44:37Z,1,cs.SE,"['cs.SE', 'cs.OS']",arxiv/pdf/1912/1912.03490v1.pdf,http://export.arxiv.org/pdf/1912.03490v1.pdf
231,1912.03923,2019-12-09T09:39:31Z,2019-12-09T09:39:31Z,1,cs.DC,"['cs.DC', 'cs.OS']",arxiv/pdf/1912/1912.03923v1.pdf,http://export.arxiv.org/pdf/1912.03923v1.pdf
232,1912.06863,2019-12-14T15:17:00Z,2019-12-14T15:17:00Z,1,cs.CR,"['cs.CR', 'cs.OS']",arxiv/pdf/1912/1912.06863v1.pdf,http://export.arxiv.org/pdf/1912.06863v1.pdf
233,1912.10367,2019-12-22T00:58:54Z,2020-06-12T09:57:12Z,2,cs.CR,"['cs.CR', 'cs.DC', 'cs.OS']",arxiv/pdf/1912/1912.10367v2.pdf,http://export.arxiv.org/pdf/1912.10367v2.pdf
234,1912.10666,2019-12-23T07:58:04Z,2020-10-12T06:33:43Z,2,cs.CR,"['cs.CR', 'cs.OS']",arxiv/pdf/1912/1912.10666v2.pdf,http://export.arxiv.org/pdf/1912.10666v2.pdf
235,2001.01442,2020-01-06T09:04:59Z,2020-01-06T09:04:59Z,1,cs.SE,"['cs.SE', 'cs.OS']",arxiv/pdf/2001/2001.01442v1.pdf,http://export.arxiv.org/pdf/2001.01442v1.pdf
236,2001.04698,2020-01-14T10:19:15Z,2020-01-14T10:19:15Z,1,cs.OS,"['cs.OS', 'cs.DS']",arxiv/pdf/2001/2001.04698v1.pdf,http://export.arxiv.org/pdf/2001.04698v1.pdf
237,2001.07450,2020-01-21T11:42:17Z,2020-01-21T11:42:17Z,1,cs.OS,"['cs.OS', 'cs.AR', 'cs.CR']",arxiv/pdf/2001/2001.07450v1.pdf,http://export.arxiv.org/pdf/2001.07450v1.pdf
238,2001.09991,2020-01-26T16:24:08Z,2020-01-26T16:24:08Z,1,cs.DC,"['cs.DC', 'cs.OS']",arxiv/pdf/2001/2001.09991v1.pdf,http://export.arxiv.org/pdf/2001.09991v1.pdf
239,2002.06512,2020-02-16T05:51:41Z,2020-08-13T18:00:46Z,3,cs.CR,"['cs.CR', 'cs.OS']",arxiv/pdf/2002/2002.06512v3.pdf,http://export.arxiv.org/pdf/2002.06512v3.pdf
