,opinion
8,0.00196078431372549
0,-0.0015037593984962407
12,-0.0035971223021582736
15,-0.006716417910447761
10,-0.021876519202722412
9,-0.004536082474226804
14,-0.0170316301703163
4,0.0048828125
1,-0.007368877329865626
17,0.014234875444839857
16,-0.001826245760500913
18,-0.019970414201183433
3,0.007828810020876827
13,-0.008428657435279952
5,0.0021193924408336277
20,0.007560483870967742
6,-0.0034210526315789475
29,0.0026109660574412533
23,-0.002127659574468085
11,-0.016403402187120292
27,0.004077471967380225
21,-0.004694835680751174
28,0.01618277010947168
24,-0.007724493080141615
2,0.0049586776859504135
32,0.013039568345323741
30,0.006917423259835711
7,-0.004975124378109453
19,-0.03021005428369129
34,-0.004646175839885632
37,-0.006364359586316627
31,-0.012897914379802415
38,-0.009778357235984355
35,-0.003861003861003861
33,-0.00498960498960499
36,-0.005819158460161146
39,0.00035803795202291446
41,0.0033305578684429643
40,0.011715797430083144
22,-0.0012861736334405145
25,-0.001175951785976775
42,0.01650312221231044
53,0.003968253968253968
45,-0.00823937554206418
48,-0.0028922631959508315
54,0.004739336492890996
50,-0.010284810126582278
47,-0.0182648401826484
55,0.01085883514313919
43,-0.045170257123002086
26,-0.006475596594315865
44,0.0099784777929955
51,-0.004388531304856641
57,-0.019289785181937746
62,0.004596527068437181
46,-0.05309734513274336
56,-0.005997001499250375
59,0.028718703976435934
49,0.0034173430158052115
64,-0.0035551041137633316
61,-0.02249408050513023
63,-0.011235955056179775
71,-0.004914004914004914
65,-0.006906077348066298
66,-0.01049317943336831
69,0.004962779156327543
68,-0.01258917331095258
70,-0.012410189418680601
73,-0.001850709438618137
52,0.010169491525423728
60,-0.01715309779825909
72,0.0012048192771084338
77,-0.017657992565055763
67,-0.011412268188302425
84,0.0
75,0.008107012565869477
58,-0.006439586510760888
85,-0.0033783783783783786
80,-0.018695471541337765
74,-0.001520912547528517
78,0.006291506466270535
92,-0.01020408163265306
81,0.010499637943519189
82,-0.005031074282332051
83,-0.00927766732935719
76,0.01601890756302521
88,0.006279434850863423
93,-0.005911778080945885
86,-0.0032427039161885755
91,-0.008033664881407804
102,0.02081727062451812
97,-0.009290953545232274
79,0.00277505713352922
100,0.01807909604519774
99,0.012812299807815503
101,-0.00443213296398892
96,-0.0017313019390581717
98,-0.00267379679144385
103,-0.006265664160401002
95,-0.03586706153339914
94,0.02171103644352546
87,0.003798670465337132
104,-0.001076426264800861
106,0.003981420039814201
107,-0.009472259810554804
105,0.0031931878658861094
90,-0.0007932730445819451
110,-0.001718213058419244
115,0.0007645259938837921
111,-0.006187529747739172
114,0.022742935906271536
113,-0.007471264367816092
112,-0.006430868167202572
116,-0.0033855268726195515
120,-0.007402422611036339
119,-0.0044943820224719105
89,-0.007082989021367017
117,0.012716763005780347
108,-0.005362614913176711
122,0.028558476881233003
124,-0.003663003663003663
121,-0.00582010582010582
118,0.0027109454422229754
109,-0.0012165450121654502
125,0.005442176870748299
130,0.0024937655860349127
127,-0.010727056019070322
123,-0.015961138098542677
126,-0.010728402032749858
133,-0.008356545961002786
128,-0.011599806669888834
129,0.011671529804085035
135,0.04865334491746308
137,0.004363636363636364
132,0.004259501965923985
136,0.029175784099197667
134,0.0038314176245210726
142,-0.014138817480719794
138,0.009569377990430622
140,0.007175807278318811
131,-0.013143776824034335
143,0.0010193679918450561
139,0.004291845493562232
145,0.018671059857221308
144,0.016343825665859565
146,-0.001951219512195122
149,-0.007628734901462174
152,0.006487488415199258
141,-0.0011231748408835642
150,0.0079155672823219
147,-0.00831792975970425
158,0.005
154,-0.00966183574879227
156,-0.008018867924528302
153,-0.03024662633783155
155,-0.004069767441860465
148,0.000779423226812159
157,0.010256410256410256
160,-0.0020151133501259445
151,0.004038073262186328
163,0.007187350263536177
164,-0.009154929577464789
168,0.005965697240865026
162,-0.00949868073878628
165,0.0005704506560182544
159,0.002245749117741418
161,0.0009165902841429881
166,0.007751937984496124
173,-0.029239766081871343
167,0.001687051876845213
177,-0.08779011099899092
175,0.0011716461628588166
176,0.024339360222531293
180,-0.0005827505827505828
169,0.008653846153846154
170,-0.0066555740432612314
184,0.006798096532970768
171,-0.026670662271501347
174,-0.0015710919088766694
172,-0.005311614730878187
182,-0.009424083769633508
178,-0.04445422535211268
183,0.004557885141294439
187,-0.001718213058419244
181,0.011894142134998514
185,-0.013169073916737469
190,0.0
179,-0.0225140712945591
192,0.02350570852921424
194,0.0062932662051604785
193,-0.023479188900747065
199,-0.008928571428571428
200,0.0018094089264173703
203,0.0
201,-0.009615384615384616
195,-0.03411764705882353
204,0.0006242197253433209
188,-0.0029714285714285715
202,-0.021862702229995628
197,0.010033444816053512
189,0.006151574803149607
206,-0.0009789525208027412
191,0.005821311060491015
205,-0.0018703241895261845
207,-0.014397367338543809
213,-0.0336
196,-0.005635023840485479
208,-0.008447729672650475
212,-0.03058321479374111
210,0.007386363636363636
216,-0.020520915548539857
217,0.007575757575757576
211,-0.0025207057976233344
219,-0.002421307506053269
209,-0.00866738894907909
214,-0.004744333157617291
186,-0.0013960631020522127
215,0.004
222,0.00569620253164557
221,-0.020356234096692113
223,-0.0033917467495760316
198,0.0022788203753351206
218,0.010872941907424665
230,0.008484848484848486
224,0.006043956043956044
225,-0.0047230571060541005
233,0.008962868117797696
220,-0.0023062730627306273
235,0.001953125
232,0.004524886877828055
227,-0.003459119496855346
226,-0.011605937921727396
239,0.0017241379310344827
234,-0.02056907781967775
238,0.012978585334198572
242,0.008201523140011716
243,-0.016666666666666666
237,0.003475670307845084
241,0.009523809523809525
229,0.0031302672766674693
231,-0.0064516129032258064
245,-0.02958876629889669
240,0.005367686527106817
228,0.011581186480737414
236,-0.033688802714493454
255,-0.008429926238145416
244,0.001195457262402869
253,0.0009955201592832255
248,0.0033540967896502154
259,-0.005450941526263627
262,-0.030815109343936383
260,0.0
254,0.003702180172768408
247,0.00026191723415400735
256,-0.001075268817204301
250,0.008369261983261477
252,-0.02720859926100101
251,-0.010517090271691499
263,-0.005160550458715597
258,-0.006902044066896735
264,-0.01809598741148702
275,0.006578947368421052
257,-0.009386916984452919
271,0.002386634844868735
261,-0.0036942969291156777
277,0.0065252854812398045
268,0.007832898172323759
246,-0.018787496053047047
278,-0.0006493506493506494
272,-0.002279981760145919
