,opinion
2,0.023094688221709007
0,0.0019389238972370335
7,0.012204724409448819
15,-0.019538188277087035
14,0.014942528735632184
17,-0.0015037593984962407
1,-0.011015911872705019
3,-0.0035149384885764497
16,-0.0019723865877712033
4,0.0014958863126402393
5,-0.0016906170752324597
11,-0.03288543140028288
9,0.0007651109410864575
20,0.0
21,-0.009632224168126095
10,0.01463963963963964
22,-0.009971509971509971
24,0.0034554250172771253
26,-0.047238372093023256
19,-0.010546139359698682
23,0.002631578947368421
28,-0.0547680412371134
27,0.0018856065367693275
31,-0.014962593516209476
6,-0.002214489085732363
29,-0.009054895302773062
30,-0.001579778830963665
13,-0.03109211037699184
12,-0.036212914485165795
8,0.004666260904848854
33,-0.01818181818181818
18,-0.0034021320027217057
37,-0.018231540565177756
25,0.0007880220646178094
32,-0.015625
36,0.009185548071034905
45,-0.03757225433526012
34,-0.0020316944331572532
49,0.005752636625119847
35,-0.009615384615384616
51,-0.024208566108007448
44,-0.006971340046475601
50,-0.005994005994005994
43,-0.013034033309196235
55,0.029850746268656716
42,-0.007661290322580645
41,-0.01783264746227709
40,-0.009011328527291453
58,0.009884678747940691
46,-0.009462759462759462
39,-0.009697209578468237
52,-0.00034746351633078526
63,-0.0125
48,-0.015766423357664233
53,-0.022031823745410038
60,0.020066889632107024
68,-0.004878048780487805
59,-0.005806719203649938
65,0.010878323932312651
47,-0.011754684838160136
71,0.0007037297677691766
64,-0.006837606837606838
62,-0.004744525547445255
54,-0.025651222907138595
67,-0.009166998804304504
72,-0.0024645717806531116
61,0.0037367656217562797
56,-0.0003448870494912916
69,-0.002840012622278321
66,-0.017231638418079096
73,-0.014374514374514374
77,0.0015923566878980893
81,0.010368663594470046
79,0.004518072289156626
83,-0.0030534351145038168
85,0.008450704225352112
38,0.004377375878355028
75,0.00673758865248227
76,-0.019960732984293194
74,-0.013995801259622114
87,-0.013368983957219251
78,-0.016536964980544747
84,-0.006487889273356401
80,0.003780168653678395
89,0.0010075566750629723
82,0.00248403122782115
88,0.014751899865891819
94,-0.0026936026936026937
86,0.013854527461652647
90,-0.003859141341051616
103,0.022146507666098807
96,0.004123711340206186
105,0.0
98,0.024567280848687884
92,0.003765769158350593
102,-0.024473534433693798
93,-0.011295681063122924
100,0.006426735218508998
101,-0.005755831566192063
57,-0.03477121548074985
106,-0.013763271726307511
95,-0.000550357732526142
97,0.022146507666098807
91,-0.012286002014098692
104,0.02346316283435007
112,-0.007889546351084813
99,-0.005001724732666437
109,-0.0005595970900951316
110,0.004098360655737705
120,0.001265022137887413
111,0.011468738438771735
115,-0.014791573285522188
114,-0.007791195948578107
124,-0.021756647864625302
122,0.0027793218454697055
116,-0.023633677991137372
125,-0.007929515418502203
118,-0.01525347689546882
121,-0.030405405405405407
123,-0.00796398891966759
70,0.0028774218300402837
107,-0.0010718113612004287
128,-0.005235602094240838
126,-0.0041876046901172526
129,0.0058309037900874635
108,0.02632398753894081
139,0.0
131,0.018010963194988253
133,-0.01141826923076923
135,0.004363001745200698
130,0.016958424507658644
117,-0.00658513640639699
137,-0.008982035928143712
134,0.013505908835115363
132,0.0010626992561105207
119,-0.020116676725005028
148,-0.016483516483516484
146,-0.05101058710298364
140,-0.01048359824146094
142,0.006260434056761269
151,-0.012760241773002015
150,-0.005422993492407809
144,0.0036019810895992796
153,0.0
143,-0.01869488536155203
147,0.003153468815697267
152,-0.026785714285714284
141,-0.016017674675504006
154,0.0
156,-0.011388523872098117
149,-0.0022988505747126436
155,0.009305654974946313
158,-0.005681818181818182
157,-0.023736600306278714
136,0.015368701049209399
166,-0.01838529176658673
162,-0.005280528052805281
161,-0.004291845493562232
138,0.00520071509832602
160,-0.014285714285714285
168,0.007785467128027681
164,-0.0061909416748126425
163,-0.01207416990081932
170,-0.012215435868961688
127,-0.0028361479953590307
159,-0.02737570799244808
167,-0.0023537323470073975
169,-0.00862851952770209
113,-0.0016551964456834219
172,-0.0007363770250368188
173,0.003686150605581885
176,-0.0014903129657228018
165,-0.01422087745839637
171,-0.0010758472296933835
177,-0.02396644697423607
183,0.004382761139517896
182,-0.0014018691588785046
178,-0.008172362555720654
145,-0.026476127174033456
185,0.0023148148148148147
180,0.0008751458576429405
184,-0.002066115702479339
187,0.014638226683396068
181,-0.010306058713304185
175,0.0011761938367442955
174,0.00298804780876494
198,-0.01951951951951952
190,0.0047512576858580215
193,0.006690279417552145
191,0.009695753928452023
179,0.005054945054945055
196,0.011386742578283855
195,-0.007097232079488999
189,-0.008394317692638828
194,-0.009392121054004696
186,-0.030328919265271252
197,0.021968365553602813
192,0.009660502346121999
204,0.020752895752895753
188,0.0003232062055591467
206,0.0013012361743656475
202,0.005931198102016607
212,0.0
211,0.008236101578586136
214,-0.010382868267358857
200,0.024083985179086043
205,-0.019094766619519095
220,0.004338394793926247
215,0.025024533856722278
207,-0.008479067302596715
199,-0.003968253968253968
208,-0.0009130335539831089
210,0.007609013754755633
201,-0.015892002734108
217,-0.013215859030837005
219,0.0006613756613756613
218,-0.006474396703943496
216,-0.039950062421972535
223,-0.00823045267489712
209,-0.004868755292125318
213,-0.013863458017263929
225,0.004542013626040878
222,-0.005719733079122974
231,0.005887300252312868
221,0.004704652378463147
228,0.008519701810436636
224,-0.012488577520560463
238,-0.011811023622047244
239,-0.005509641873278237
233,-0.0037910699241786015
234,-0.014385692068429238
236,-0.003067484662576687
227,-0.002661698163428267
226,-0.0013764624913971094
246,-0.014285714285714285
242,0.003116883116883117
203,0.006188884762965714
235,-0.0014925373134328358
232,-0.013107170393215111
244,-0.001229256299938537
247,0.02511415525114155
230,0.001397624039133473
249,0.001651073197578426
248,-0.02554278416347382
240,-0.0002328830926874709
255,-0.016917293233082706
256,0.0
237,-0.007312614259597806
229,0.008795669824086604
243,0.012015620306398318
245,0.003946719289590528
241,0.005433798224959247
257,0.0003834355828220859
252,0.011509817197020988
254,0.002705836876691148
262,-0.006459948320413436
251,-0.001969796454366382
260,0.013002364066193853
250,0.003756574004507889
267,-0.010041077133728891
273,-0.022870662460567823
274,-0.000942507068803016
261,-0.0005372011818426001
266,0.0
264,0.006751687921980495
253,-0.016339869281045753
268,0.0018267223382045928
270,-0.02033333333333333
265,-0.013133593269033449
272,-0.002249357326478149
271,-0.03798276412384296
258,0.004849498327759197
275,-0.005366040628593331
280,0.003403289846851957
281,-0.010915994304698624
285,0.00391717963066592
263,-0.007837713231904103
259,-0.01732283464566929
286,0.007473841554559043
269,-0.02480916030534351
287,0.0015128593040847202
284,-0.0012760527435133986
290,0.006647673314339981
292,0.006965174129353234
277,0.02828649138712602
279,-0.001594896331738437
289,0.008391608391608392
278,0.0025176233635448137
291,-0.0006861063464837049
296,-0.0009407337723424271
282,0.01768128916741271
288,-0.019143844722148366
299,-0.012030075187969926
294,-0.01728395061728395
303,0.0012437810945273632
283,-0.014961981849399068
308,0.0
301,-0.005154639175257732
309,0.0
298,0.006575857209957727
311,0.0
312,0.0
297,0.004608294930875576
313,0.0
314,0.0
293,0.002053388090349076
300,0.01079913606911447
310,-0.018274111675126905
304,-0.002127659574468085
302,-0.006543494996150885
305,-0.0026936026936026937
318,-0.04060913705583756
317,-0.04026115342763874
307,0.005625879043600563
306,0.0035803795202291443
323,-0.007716049382716049
321,-0.008921933085501859
326,0.000427715996578272
328,-0.050975706889685383
319,0.014090343970161625
331,0.01908957415565345
330,-0.01126028583802512
295,-0.016653696498054475
320,0.005280140803754767
327,-0.01455026455026455
332,0.009060022650056626
324,-0.0018927444794952682
329,-0.025054129291679553
333,-0.008956252152945229
315,-0.00125
335,-0.02333028362305581
337,0.0048543689320388345
341,0.020651310563939634
345,0.003181336161187699
342,0.007133592736705577
334,-0.008178438661710037
322,-0.005844845908607864
316,0.0017055144968732233
348,0.005698005698005698
349,-0.0025575447570332483
325,-0.005991440798858773
343,-0.010323660714285714
338,-0.012084592145015106
339,-0.0032
353,0.002086230876216968
347,-0.04309116809116809
340,-0.0005023863350916855
350,-0.028635346756152126
352,0.00029481132075471697
359,-0.018072289156626505
360,0.0033482142857142855
364,0.023809523809523808
355,-0.0009115770282588879
363,-0.03614457831325301
358,0.006009615384615385
354,-0.008002371072910491
336,0.00829324929507381
365,0.011363636363636364
346,-0.006819904016165698
344,-0.0048271867155821584
361,-0.004400977995110024
368,-0.020809248554913295
366,0.013659237958303379
362,-0.013585638039786511
351,0.007667573583972298
356,-0.0022756827048114434
367,-0.0094846664558963
357,0.006142146826557473
373,-0.03644859813084112
375,-0.008542445274959957
374,-0.003909643788010426
379,-0.002677376171352075
378,0.006012024048096192
370,-0.004543979227523531
382,0.008830022075055188
380,0.002913025384935497
369,-0.0005793742757821553
381,0.0007262164124909223
388,-0.004343105320304018
384,-0.029227557411273485
391,-0.011122345803842264
392,0.0031380753138075313
371,-0.01769316909294513
383,-0.00829127613554434
377,-0.017712865133623367
387,0.0017474879860200961
395,-0.006161971830985915
389,-0.0007782101167315176
386,0.010306242638398116
376,-0.006104453990504182
385,-0.0026702269692923898
398,0.004341534008683068
390,-0.010454217736121124
400,-0.023166023166023165
394,-0.025367156208277702
401,0.0
403,0.0
404,-0.05006765899864682
399,0.0041906757464641176
406,-0.0029282576866764276
397,-0.003424657534246575
408,-0.0015432098765432098
410,0.00946372239747634
393,-0.0037974683544303796
413,0.008645533141210375
402,0.00041459369817578774
418,-0.024205748865355523
412,-0.023269012485811577
416,0.0030224525043177895
405,0.010465116279069767
420,0.005698005698005698
414,-0.023809523809523808
409,-0.00038255547054322876
421,-0.07062780269058296
428,0.01120162932790224
426,-0.028534370946822308
415,-0.0016572754391779914
417,-0.0018479408658922914
427,0.012975778546712802
419,-0.0188953488372093
431,-0.0057251908396946565
423,-0.020754716981132074
435,0.0031496062992125984
425,0.014016172506738544
411,0.0036987720076934456
422,0.006674405107370864
429,0.0006693440428380187
441,0.004258943781942078
430,-0.010698762955533266
424,-0.018256772673733806
436,-0.01828410689170183
433,-0.0010623229461756375
442,-0.008602150537634409
437,0.025433871932974268
434,-0.0016165535079211122
396,-0.019432370237790847
444,-0.0027427317608337905
448,-0.02590909090909091
450,-0.011180992313067784
438,0.0053475935828877
443,-0.003711201079622132
440,0.0003498950314905528
447,0.00822429906542056
455,-0.0028735632183908046
446,-0.0017574692442882249
454,-0.004188481675392671
451,-0.011530398322851153
439,-0.0004297378599054577
452,-0.006176853055916775
453,0.005664488017429194
445,0.0052684395383843455
456,-0.01326963906581741
457,-0.003555268261150614
467,-0.022709475332811275
461,0.005865102639296188
460,0.011673151750972763
459,-0.023842432619212164
466,-0.010218978102189781
449,-0.0028421512898994315
462,0.024755700325732898
432,0.07220469681037504
469,0.011897307451471509
471,0.005390835579514825
458,0.008561643835616438
464,0.011698880976602238
468,-0.004182350480970306
463,0.010982658959537572
473,-0.0017979144192736426
476,-0.02798756108396268
465,-0.005937016004130098
477,-0.01848151848151848
470,0.004654983570646221
