,opinion
0,0.00390625
13,0.010493827160493827
9,0.031234506693108576
4,0.0068143100511073255
14,0.02824858757062147
2,0.004024144869215292
17,-0.00921409214092141
7,0.01092896174863388
11,0.0024821594787465093
1,0.002795248078266946
21,-0.015918958031837915
3,-0.004378762999452655
12,0.007664111962679107
15,0.008091706001348618
8,-0.00723645609231371
16,-0.0018779342723004694
23,0.0270174191254888
5,-0.02264848624913335
20,0.014530659691950014
22,0.0107095046854083
25,0.006904955320877335
6,0.027677240791994892
24,0.01847662141779789
10,0.006735340729001585
28,0.008145131432802665
19,-0.002177786576915462
31,-0.0018223234624145787
33,0.011075949367088608
37,0.001584786053882726
36,0.0061000406669377795
38,-0.015702795863653772
29,0.0077416500774165
39,-0.02489795918367347
26,-0.030328919265271252
35,-0.0322884012539185
41,-0.05064063453325198
42,0.0205026455026455
43,0.013002364066193853
46,-0.005577689243027889
30,-0.028883053928499294
40,0.007480550568521843
51,-0.007123775601068566
49,-0.005859375
32,-0.0038860103626943004
45,0.015223274695534507
34,0.015038924274593064
27,-0.03297818366311517
58,-0.02841530054644809
55,-0.02288072018004501
44,0.014824120603015075
53,0.0017421602787456446
47,0.009511071481646604
60,-0.04056103108415466
59,0.029537063334280033
62,0.0017316017316017316
48,0.0006925207756232687
50,-0.020117669386980452
61,-0.02040816326530612
64,0.002086230876216968
56,-0.003017891787023065
67,-0.035318559556786706
65,0.04169769173492182
52,-0.02535059331175836
63,0.00029481132075471697
69,0.011616650532429816
66,0.046141170008239495
70,0.01461038961038961
72,0.0004666355576294914
54,0.005414603960396039
73,-0.005154639175257732
71,0.02979991485738612
68,0.02588661661920787
80,0.0
77,0.02403542061986085
76,0.002806361085126286
81,0.013559322033898305
83,0.03794972893050764
82,0.0022381378692927483
75,0.0059031877213695395
84,0.009955201592832254
79,-0.0010924981791697013
85,-0.01095360824742268
91,0.008480565371024734
87,0.022835394862036156
89,0.004962779156327543
86,0.004911220249338874
88,-0.021671826625386997
74,-0.014369693011103853
57,0.005042515325291675
99,0.014449427005480818
78,0.03090037293553543
97,-0.01169337375487224
93,-0.00726866088901314
95,0.013238770685579196
94,-0.032047089601046436
98,-0.004103967168262654
92,-0.02737047898338221
101,-0.024167561761546726
96,-0.013692675505324929
103,0.0020402215097639173
105,0.018887187340479835
113,-0.03412462908011869
100,0.0005277044854881266
110,-0.0010741138560687433
108,0.002898550724637681
112,0.006493506493506494
106,-0.006002400960384154
119,0.014619883040935672
104,-0.007876969242310577
115,0.006445047489823609
117,0.023454157782515993
118,0.012845039628313747
102,0.014721919302071973
116,0.023270055113288425
124,0.030737704918032786
123,0.0029914529914529917
122,0.02142857142857143
111,-0.028148682785997834
120,0.0010524100189433804
121,-0.0032287822878228783
114,0.018838304552590265
125,-0.011869436201780416
130,-0.025629496402877698
128,0.043973941368078175
126,-0.0016488046166529267
132,0.005050505050505051
136,-0.0149812734082397
109,0.018006957233476572
140,-0.0017162471395881006
127,-0.018374558303886925
131,0.003569303985722784
133,-0.008860372746715552
129,0.02728476821192053
137,-0.022783761391880698
139,0.0037821482602118004
134,-0.003694231315714692
90,0.00031925931838135526
142,-0.010074463425317565
143,0.012646221941195067
146,0.0006565988181221273
150,-0.020757020757020756
141,0.0042529061525375675
148,-0.025593008739076155
138,0.000847637211273575
151,-0.0055359838953195776
152,0.021406727828746176
107,0.017648733276401936
145,-0.007626531083891842
135,-0.0052434456928838954
156,0.007281553398058253
154,0.005090909090909091
153,0.005752636625119847
159,-0.0019305019305019305
157,-0.0078294910830796
155,0.0039034776437189495
160,-0.003094777562862669
168,-0.017790262172284643
166,-0.01121951219512195
147,0.002522280141247688
161,0.007116499736425936
158,-0.009015256588072122
163,0.015041633091592801
144,-0.019181757209926223
149,0.009972539384304091
167,0.0045691906005221935
169,0.017241379310344827
18,0.010865713948269753
165,0.002562350529552443
164,0.017737003058103974
174,-0.00032938076416337287
182,-0.0026845637583892616
175,0.0037481259370314842
176,0.02669902912621359
171,0.006491885143570537
162,0.012818745692625776
181,-0.0028785261945883708
180,0.018658892128279883
183,0.02207792207792208
187,0.003257328990228013
173,-0.0015625
170,-0.020036764705882355
184,0.001079136690647482
179,-0.012244897959183673
190,-0.002465483234714004
172,-0.00110062893081761
197,0.0
186,-0.0036576444769568397
177,0.01299841911118918
178,0.003463203463203463
191,0.006466416353775553
200,0.002779708130646282
192,0.0010296010296010295
198,-0.010427528675703858
199,0.016414686825053995
188,0.001936108422071636
193,0.011778029445073612
185,0.015272101527210152
195,0.011049723756906077
194,-0.013733631427658896
189,0.0027533039647577094
196,0.011146041726207487
204,0.030513176144244106
216,0.05714285714285714
202,0.011746522411128285
205,0.004016064257028112
201,0.01998769987699877
215,0.039576622181316155
212,0.007570977917981073
203,0.001160092807424594
219,0.012084592145015106
207,-0.00644468313641246
213,-0.006871278057718736
214,0.009062253743104806
218,-0.007627118644067797
222,-0.03523035230352303
209,0.019555555555555555
206,0.026752767527675275
217,0.029162427941675145
220,-0.011023622047244094
223,-0.01119194180190263
224,-0.00597460791635549
234,-0.005614035087719298
231,-0.011691022964509395
225,-0.001183431952662722
210,0.011801380538855488
208,0.003626473254759746
229,0.0
221,0.00296127562642369
226,-0.013564431047475508
233,0.012140833670578713
232,0.008922198429693077
227,-0.003497444175410277
235,-0.014905743095133712
238,0.005173688100517369
241,-0.009878419452887538
230,-0.033160064527693135
228,0.0014656616415410384
211,-0.01613849765258216
244,-0.0026560424966799467
246,-0.0009861932938856016
243,0.03408545367258761
242,-0.00396235760277365
240,0.011476664116296864
253,0.008647798742138365
239,0.03271569195136074
247,-0.014271653543307087
255,0.03280141843971631
236,0.011893203883495145
254,-0.0076067875950848445
248,-0.0169177901136664
257,0.005972130059721301
237,-0.007101642254771416
258,0.011560693641618497
251,-0.006264236902050114
249,-0.006415094339622641
245,-0.011794592632915987
252,0.008910386965376781
269,-0.0008920606601248885
264,0.0
268,-0.03129890453834116
260,0.014960106382978724
256,0.020618556701030927
261,-0.004066877541798464
267,0.005316792202038104
266,0.02922286448298009
265,0.0019187719859290054
250,-0.0019853087155052612
259,0.0
262,-0.006374722838137472
273,0.002570694087403599
270,0.007931262392597489
275,0.0004344048653344917
280,0.007065217391304348
284,0.023457862728062554
271,0.0015001500150015
283,-0.002678093197643278
285,-0.03705917513448894
272,0.020699172033118676
286,0.0056410256410256415
279,-0.007621951219512195
277,-0.012050696031581135
287,-0.001971414489896501
281,0.01175680214981525
276,0.001352918438345574
263,0.007204116638078902
282,0.004156923876331515
293,-0.0004385964912280702
278,0.024220803604956816
274,0.011756687681035952
290,-0.04300047778308648
294,-0.0009074410163339383
297,0.015189873417721518
302,0.008918617614269788
295,-0.005310840362386754
292,0.01684981684981685
303,0.01138353765323993
289,0.010423314188470539
304,-0.011138613861386138
291,-0.012100026888948642
288,-0.003779697624190065
309,0.0014970059880239522
300,0.009828009828009828
296,0.005105762217359592
312,-0.023278370514064017
299,-0.004361370716510903
314,-0.003834355828220859
305,-0.009202453987730062
307,-0.0006747638326585695
311,-0.01748448956570784
308,-0.005355548943766736
310,0.013451191391237509
316,0.006147540983606557
313,0.002127659574468085
315,0.07091714967609955
301,-0.0026694045174537988
326,0.008305647840531562
325,-0.029281277728482696
