,opinion
5,-0.007978723404255319
14,-0.05889014722536806
9,0.003772398616787174
12,0.011990407673860911
13,-0.051075268817204304
8,-0.005407653910149751
7,-0.0035612535612535613
1,0.002544529262086514
17,0.005233111322549952
0,-0.001516300227445034
11,0.0005913660555884093
3,0.015273652948663556
19,-0.003043478260869565
16,0.003480682213713888
4,-0.005087209302325582
20,-0.007180768029971901
24,0.007320644216691069
15,-0.0018890606216726772
10,-0.0002878940549877645
22,-0.0009789525208027412
23,-0.0022764227642276423
6,-0.0016428068528514432
21,0.013933023710584209
33,0.004029550033579583
26,0.002105263157894737
30,0.0007356547327121138
28,0.0015943877551020409
39,-0.004681100058513751
36,0.007265179034769071
27,0.0052231718898385565
31,-0.003590285110876452
37,0.002291825821237586
2,0.0034074605451936872
35,-0.003444712366517396
43,-0.006739409499358151
45,-0.0035608308605341245
42,-0.0055755985569039025
40,-0.03710383921669673
38,0.014795008912655972
51,-0.03773584905660377
41,0.020331728196896735
34,-0.002938126512270999
47,-0.02065826330532213
49,0.0016844469399213925
32,-0.005201560468140442
48,0.004883546205860256
46,-0.005348837209302326
50,0.016566795911173774
54,0.007793472966390648
52,-0.0007160759040458289
59,0.004975124378109453
61,-0.019424210891432536
63,-0.0048814504881450485
56,0.005810882197569995
65,-0.006793478260869565
60,0.0014819205690574985
57,-0.0008172160174339417
62,-0.030538051381483276
44,0.006074830871185973
66,0.004793510324483776
58,-0.002360578341693715
72,-0.03483606557377049
68,0.0007501875468867217
73,0.01112797167425392
64,-0.006823821339950372
70,-0.017110891740704178
29,-0.0033311125916055963
69,-0.004108885464817668
76,-0.01917489831493318
74,-0.015021459227467811
75,-0.0008337965536409116
80,0.01732327465772562
77,-0.013265594129268981
83,-0.017805858701895463
71,0.008238276299112801
88,-0.0043782837127845885
86,-0.0014545454545454545
87,-0.018651971174226366
79,-0.01016566265060241
81,0.0014295925661186562
90,0.004098360655737705
91,0.04574742268041237
93,-0.04477611940298507
78,0.001606425702811245
89,-0.011758118701007838
84,0.007627765064836003
92,0.006963249516441006
96,-0.0032664489034064394
94,0.005571847507331379
98,-0.01533135509396637
85,-0.004540501271340356
95,-0.03208713570797763
97,-0.01698389458272328
82,0.0019270298047276465
100,-0.02863777089783282
103,0.015884221673138015
99,-0.04198232323232323
104,0.004168245547555892
102,0.00818946436476317
111,-0.02541914548404543
