,opinion
4,0.002459016393442623
21,0.008011653313911144
2,-0.02281021897810219
8,-0.004219409282700422
13,0.0056292722155207075
24,-0.0012004801920768306
25,0.011042944785276074
19,-0.003033367037411527
14,0.015369602342034643
22,0.025791855203619908
5,0.0022560631697687537
32,-0.011560693641618497
29,-0.010539629005059023
7,0.011376564277588168
16,0.006024096385542169
26,0.01641479937467431
15,0.008039816232771823
3,-0.0005586592178770949
37,0.00825082508250825
31,0.005880047040376323
6,0.0017523364485981308
28,-0.008191126279863481
9,0.017924853498793518
27,0.015558060879368658
20,-0.01989683124539425
44,-0.024361948955916472
43,0.004382761139517896
35,0.003146453089244851
45,-0.014295925661186561
36,-0.0006668889629876625
42,-0.0018115942028985507
33,0.024933214603739984
51,0.01098901098901099
46,0.0060396893874029335
39,-0.006457564575645757
55,0.0011862396204033216
47,0.006535947712418301
52,0.00983284169124877
38,0.007113543091655267
50,0.006381281574049455
49,-0.002835270768358378
48,-0.02231051344743276
40,0.0084263265770895
58,0.012906846240179574
53,0.0146392471244336
68,0.024024024024024024
65,0.011228945726762321
34,0.012975670617592016
66,0.01701701701701702
69,0.016
60,0.003289473684210526
59,0.01039553752535497
63,0.01701701701701702
62,0.02386050780055063
64,0.023677736777367772
73,0.015420200462606014
74,0.008479366873940079
56,0.010162162162162163
72,0.01206140350877193
67,0.014534129249935116
75,-0.012474012474012475
61,0.0011231748408835642
57,0.01651899684637333
70,-0.0040436716538617065
71,0.006604623236265386
77,-0.003139013452914798
79,0.0004127115146512588
86,0.013659237958303379
76,0.0028606456885982836
82,0.008152173913043478
83,0.0073563218390804595
84,0.00552791597567717
80,0.009519492293744334
0,-0.0040290088638195
89,-0.01838052657724789
87,-0.006611570247933884
41,0.034164180540852664
91,0.008883248730964468
90,-0.005824111822947
99,0.005787037037037037
98,0.011570247933884297
92,0.0015754233950374162
78,0.006016217630133403
101,0.012139605462822459
94,-0.010284810126582278
100,0.010682492581602374
95,-0.004388531304856641
102,-0.006900212314225053
107,0.011396011396011397
103,0.00029163021289005544
104,0.01510912143256855
88,0.005820721769499418
109,0.0037735849056603774
81,-0.001175951785976775
97,0.005277707966825836
106,-0.004296875
93,0.0034173430158052115
96,-0.0017675651789659744
115,0.0032935364347468094
119,0.0077628793225123505
123,-0.004942339373970346
85,-0.006475596594315865
111,0.0015604681404421327
124,0.003978779840848806
125,0.01779935275080906
122,0.026025584472871635
114,-0.0005060728744939271
105,0.0021973997436366965
116,0.004327902240325866
110,-0.0029554937413073714
131,0.004219409282700422
130,-0.007651841224294596
120,0.004028837998303647
121,-0.007640878701050621
134,0.011852776044915784
108,0.014805590148055901
132,-0.00967379077615298
126,0.013602798289933929
133,-0.012174643157010915
137,0.023293172690763052
140,-0.002347417840375587
135,-0.029444444444444443
112,0.0074005550416281225
127,-0.006098889130908299
139,-0.003194888178913738
138,-0.00041135335252982314
145,0.02309197651663405
143,-0.011283043197936816
147,0.00796812749003984
141,-0.021905424200278165
144,-0.004209049456331112
146,0.020229007633587787
142,-0.005839822024471635
128,-0.006383336133042164
149,-0.0026624068157614484
129,-0.029689963215974776
154,-0.010163749294184076
150,-0.003720238095238095
136,-0.05792163543441227
160,0.003942181340341655
153,-0.007422680412371134
155,0.00392841553906591
151,-0.0016806722689075631
156,-0.027702702702702704
159,-0.000513083632632119
152,-0.0011701380762930026
164,-0.003932584269662922
170,-0.016704631738800303
158,0.03089887640449438
168,-0.00576036866359447
163,0.011057692307692308
161,0.012593467138921684
166,-0.024238657551274082
169,0.0023942537909018356
157,-0.0375
172,0.028558476881233003
167,-0.006812796208530806
162,0.027214377406931965
173,-0.012077294685990338
171,-0.0009915716410510659
182,0.00796812749003984
165,0.018642965532191632
178,0.0023121387283236996
176,-0.008740359897172237
177,0.001344688480502017
183,0.0028961522548613984
175,0.0
174,-0.005614266842800529
118,0.0004456044305811955
181,0.0014456089627755693
184,-0.030183727034120734
179,0.0027739251040221915
180,0.011065006915629323
148,0.012803363271545957
191,0.014423076923076924
187,-0.013420245398773007
185,0.004259501965923985
194,0.004527447651386531
196,0.0005564830272676684
199,0.0
186,-0.030521262002743483
198,0.006527415143603133
190,0.0009029345372460496
189,0.007094846900672144
202,0.001589825119236884
195,0.002297970126388357
201,0.0058903488898957865
205,-0.000784313725490196
192,0.01905829596412556
197,0.0033774275260343373
204,-0.003992015968063872
207,0.0024174053182917004
210,0.026601330066503327
208,-0.007768666378938282
203,-0.01871657754010695
214,-0.0037355248412401943
217,-0.0010803024846957148
213,0.018945834345397133
212,-0.002838709677419355
